id,created_at,text,conversation_id,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,in_reply_to_user_id
944259490785955841,2017-12-22T17:33:00.000Z,Professores Ricardo Marcelo e Maurício Galeb lançam livro sobre a greve geral de 1917 https://t.co/cjpOGhCJa3,944259490785955841,23978439,1,0,1,0,
944258063246209024,2017-12-22T17:27:20.000Z,UFPR encerra 2017 com balanço positivo e conquistas importantes https://t.co/XxdAq6TSh6,944258063246209024,23978439,1,1,4,0,
943903609682612224,2017-12-21T17:58:52.000Z,Professor da UFPR é incluído em panteão internacional de Esperanto https://t.co/VzlblMlBxN,943903609682612224,23978439,0,0,3,0,
943897189981581313,2017-12-21T17:33:21.000Z,PRPPG recebe até 15/1 inscrições de laboratoristas para o Programa Bolsa Técnico 2018 https://t.co/AduWz5biBD,943897189981581313,23978439,0,0,3,0,
943892678189699072,2017-12-21T17:15:25.000Z,Pós-Graduação em Engenharia de Bioprocessos e Biotecnologia abre inscrições para processo seletivo https://t.co/HjT2QIjyEL,943892678189699072,23978439,0,0,4,0,
943892606974676993,2017-12-21T17:15:08.000Z,"Especialização em Questão Social, do Setor Litoral, está com inscrições abertas https://t.co/m2Ae1yyl3s",943892606974676993,23978439,1,0,0,0,
943881141852999680,2017-12-21T16:29:35.000Z,Liberação de recursos da Finep permitirá retomada de investimentos da UFPR em prédios e equipamentos para pesquisa https://t.co/Y3AWXFuZbo,943881141852999680,23978439,1,0,3,0,
943876008553406464,2017-12-21T16:09:11.000Z,Funcionamento da linha Intercampi terá alterações durante as férias https://t.co/9CqJRVntRt,943876008553406464,23978439,1,0,1,0,
943188654561906689,2017-12-19T18:37:53.000Z,"Em 20 anos, Programa Ciência vai à Escola recebeu 150 mil estudantes, aproximando a UFPR do ensino básico https://t.co/GkGi2ZLMu8",943188654561906689,23978439,0,0,4,0,
943164523510460416,2017-12-19T17:02:00.000Z,@leonardobilek 😍,943160242573111296,23978439,0,0,0,0,405109274
943158183882821633,2017-12-19T16:36:48.000Z,Grupos artísticos da UFPR lançam processo seletivo para novos integrantes https://t.co/aXo5K2AmCl,943158183882821633,23978439,1,0,4,0,
943085320999985153,2017-12-19T11:47:16.000Z,"É hoje!! 105 anos de história e muito orgulho! PARABÉNS, UFPR 🎉🎈🎈🎉 https://t.co/IrySO4DbEE",943085320999985153,23978439,33,2,103,10,
942909676349509633,2017-12-19T00:09:19.000Z,@carolandchaos Já tem 😊,942893997940531201,23978439,0,0,1,0,95695743
942908958272053248,2017-12-19T00:06:28.000Z,"@_yedki Elas só ficaram no ar até ontem, dia 17, conforme previsto em edital",942902040652603394,23978439,0,1,1,0,392088036
942843733564907520,2017-12-18T19:47:17.000Z,Alunos da Turma Honors de Álgebra Linear recebem certificados de aprovação https://t.co/3kxkrjoJvq,942843733564907520,23978439,0,0,3,0,
942821442286247936,2017-12-18T18:18:43.000Z,#UFPRNaMídia https://t.co/uqOijtcrXK,942821442286247936,23978439,2,0,5,1,
942809152224747520,2017-12-18T17:29:53.000Z,#UFPRNaMídia UFPR se transforma no principal polo da tradução brasileira https://t.co/8Rk7N5JpR4,942809152224747520,23978439,7,0,31,1,
942792530139271168,2017-12-18T16:23:50.000Z,PRAE lança edital para garantir auxílio refeição no período de fechamento dos Restaurantes Universitários de Curitiba https://t.co/m5pk9vXUqa,942792530139271168,23978439,1,0,2,0,
942710141585166336,2017-12-18T10:56:27.000Z,UFPR solidariza-se com comunidade da Unila pela morte de estudantes https://t.co/tkWIUJT0l5,942710141585166336,23978439,0,0,5,0,
941770021101015040,2017-12-15T20:40:44.000Z,PRAE lança edital para garantir Auxílio Refeição no período de fechamento dos Restaurantes Universitários de Curitiba https://t.co/m5pk9vXUqa,941770021101015040,23978439,0,0,3,0,
941769959658655744,2017-12-15T20:40:30.000Z,Vestibulandos têm até domingo (17) para conferir provas da segunda fase corrigidas e apresentar recurso https://t.co/HIoymi3ebP,941769959658655744,23978439,2,0,7,0,
941710376986660864,2017-12-15T16:43:44.000Z,UFPR celebra 105 anos fazendo contundente defesa das universidades públicas federais https://t.co/W0F3gNiV2T,941710376986660864,23978439,2,0,10,1,
941381109568425984,2017-12-14T18:55:21.000Z,UFPR mantém liderança entre as universidades paranaenses na média geral do Índice Geral de Cursos (IGC) do Inep https://t.co/aC50ZW1Wfl,941381109568425984,23978439,4,0,13,1,
941360167093964800,2017-12-14T17:32:08.000Z,"Com prêmio APCA 2017 para Guilherme Flores, professores da UFPR somam nove prêmios nacionais de tradução https://t.co/T194gss5Gz",941360167093964800,23978439,1,0,4,0,
941354286507790344,2017-12-14T17:08:46.000Z,Estudante de medicina desenvolve aplicativo que auxilia o aprendizado https://t.co/7vqWFJBySo,941354286507790344,23978439,0,0,4,0,
941306428983259136,2017-12-14T13:58:35.000Z,Coun aprova moção de apoio em defesa do PIBID https://t.co/WgnoZ1hWdX,941306428983259136,23978439,2,0,3,0,
941040866000556033,2017-12-13T20:23:20.000Z,Nova resolução garante mais transparência e reduz burocracia na relação da UFPR com fundações https://t.co/hv4TQKCKj5,941040866000556033,23978439,2,0,3,0,
941027008041115649,2017-12-13T19:28:16.000Z,Capes recebe de pesquisadores da UFPR versão científica de software que monitora câncer causado por amianto https://t.co/QF4B2f7rPO,941027008041115649,23978439,0,0,4,0,
941026895361138689,2017-12-13T19:27:49.000Z,Professora da UFPR recebe prêmio em Olimpíada de Anatomia https://t.co/2GnjicQHzI,941026895361138689,23978439,0,0,7,1,
941024363591106561,2017-12-13T19:17:46.000Z,Serviço de Alergia Pediátrica do HC é o primeiro do País reconhecido internacionalmente como centro de excelência https://t.co/YoX2eel91e,941024363591106561,23978439,0,0,3,0,
940987836291014658,2017-12-13T16:52:37.000Z,Doutoranda da UFPR é campeã com o Brasil na Copa Intercontinental de Futebol 7 https://t.co/sTMRQDbm5G,940987836291014658,23978439,0,0,4,0,
940712873545863168,2017-12-12T22:40:01.000Z,Falta 1 mês! O Agrárias será pequeno pra tantos calouros e calouras 😍 https://t.co/QKoT8FHPr9,940712873545863168,23978439,4,0,50,14,
940680512192081925,2017-12-12T20:31:25.000Z,Inscritos no Enade que faltaram à prova precisam justificar ausência para garantir diploma https://t.co/ncOVGnYqja,940680512192081925,23978439,0,0,2,0,
940663385854824448,2017-12-12T19:23:22.000Z,"Nova versão do Sistema Eletrônico de Informações será lançada na sexta-feira, 15/12 https://t.co/TzaRE4t92X",940663385854824448,23978439,2,0,4,0,
940636497476190209,2017-12-12T17:36:31.000Z,Solenidade nesta quinta-feira celebra os 105 anos da UFPR https://t.co/QUAnHShpXS,940636497476190209,23978439,1,0,5,0,
940630379416956928,2017-12-12T17:12:13.000Z,Falta 1 mês 😍 https://t.co/8a8zJ4GoaT,940630379416956928,23978439,10,2,26,0,
940627821818531842,2017-12-12T17:02:03.000Z,@xbwxx_ qual resultado?,940625466012196866,23978439,0,1,0,0,155995975
940626929450934272,2017-12-12T16:58:30.000Z,Programa de Pós-Graduação em Contabilidade da UFPR aprova a primeira tese de doutorado da área no Paraná https://t.co/y8YOcG5iWV,940626929450934272,23978439,1,0,7,0,
940293629117128704,2017-12-11T18:54:05.000Z,Pesquisa de iniciação científica da UFPR  vira exposição no MON https://t.co/QrZeUNY2Hv,940293629117128704,23978439,0,0,4,0,
940290998420295680,2017-12-11T18:43:38.000Z,Alunos da UFPR presenteiam crianças com brinquedos  arrecadados em campanha solidária https://t.co/kXFlvAXbmL,940290998420295680,23978439,0,0,5,0,
940272437643628545,2017-12-11T17:29:53.000Z,Escola de Altos Estudos em Micologia Clínica está com inscrições abertas https://t.co/jYvmG7olNY,940272437643628545,23978439,0,0,1,0,
940261854424772609,2017-12-11T16:47:49.000Z,Olimpíada Paranaense de Matemática 2017 premia estudantes e escolas https://t.co/eJT70Puakl,940261854424772609,23978439,0,0,7,0,
940218223131287553,2017-12-11T13:54:27.000Z,"Comunidade da UFPR lamenta falecimento de Paulo de Souza Rolim, um dos fundadores da Asufepar https://t.co/KtOW1aNqPY",940218223131287553,23978439,1,0,4,0,
939229617172467712,2017-12-08T20:26:05.000Z,Servidor da UFPR com deficiência visual defende dissertação de mestrado em Filosofia https://t.co/fY8TOPAi3V,939229617172467712,23978439,2,0,3,1,
939217823645171724,2017-12-08T19:39:13.000Z,"RU Central fecha a partir de 11/12; ônibus levarão alunos para refeições no Politécnico, confira os horários https://t.co/EmpV2YNKmN",939217823645171724,23978439,0,0,2,0,
939208932991610880,2017-12-08T19:03:53.000Z,Farmácia Escola promove ação de fotoeducação para conscientizar sobre a exposição solar https://t.co/6JJvVZIqeQ,939208932991610880,23978439,0,0,3,0,
938918449048322050,2017-12-07T23:49:37.000Z,UFPR participa de audiência pública no Senado Federal em defesa do Pibid https://t.co/NbN0NGXKiT,938918449048322050,23978439,0,0,7,0,
938817271534903297,2017-12-07T17:07:34.000Z,Relação entre temperatura e casos de dengue em Curitiba é tema de artigo assinado por bolsistas de IC do LaboClima https://t.co/HeTzsOC16q,938817271534903297,23978439,0,0,3,0,
938816794604777472,2017-12-07T17:05:40.000Z,Projeto de extensão leva estudantes de Direito para competições internacionais sobre direitos humanos https://t.co/3cEDHcOLcW,938816794604777472,23978439,0,0,3,0,
938809332665344000,2017-12-07T16:36:01.000Z,Antonio Mangrich é eleito membro titular da Academia Brasileira de Ciências https://t.co/UugiOV0vbk,938809332665344000,23978439,0,0,2,0,
938530319799635968,2017-12-06T22:07:19.000Z,Nota do reitor Ricardo Marcelo Fonseca: UM ANO DE ATAQUES CONTRA AS UNIVERSIDADES PÚBLICAS BRASILEIRAS https://t.co/ofGp9hI4ef,938530319799635968,23978439,14,0,13,1,
938489695138443264,2017-12-06T19:25:54.000Z,"7º Campeonato Paranaense revive magia do  “cubo mágico”, neste final de semana, na UFPR https://t.co/WE2oSroeFy",938489695138443264,23978439,0,0,1,0,
938478463173910533,2017-12-06T18:41:16.000Z,Aluno de Agronomia da UFPR transforma TCC em microempresa de frutas secas https://t.co/DJWfcgeQVo,938478463173910533,23978439,1,0,3,0,
938447678500941824,2017-12-06T16:38:56.000Z,Novo edital financia criação de jogos educacionais virtuais com até R$ 100 mil https://t.co/AzevYwaoJg,938447678500941824,23978439,1,0,6,0,
938129834236096517,2017-12-05T19:35:56.000Z,UFPR vai ofertar 1.447 vagas para ingresso via Sisu em 2018 https://t.co/gDC46jwmBW,938129834236096517,23978439,4,0,10,0,
938085534165061633,2017-12-05T16:39:54.000Z,Curso de Licenciatura em Química de Pontal do Paraná adquire espectrômetro de Ressonância Magnética Nuclear https://t.co/MucwduW6lB,938085534165061633,23978439,2,0,3,0,
937774040474845185,2017-12-04T20:02:08.000Z,Pró-Reitoria de Extensão e Cultura da UFPR lança 6ª edição do TOM https://t.co/1ZQ9A9QuBF,937774040474845185,23978439,0,0,4,0,
937765182872354816,2017-12-04T19:26:57.000Z,SEI ficará fora do ar entre os dias 8 (sexta) e 12 (domingo) https://t.co/rMbgHx9xcu,937765182872354816,23978439,1,0,0,0,
937761185352568832,2017-12-04T19:11:04.000Z,Exposição de fotos marca comemorações do Dia Mundial do Solo https://t.co/8P6xSIGHvR,937761185352568832,23978439,0,0,3,0,
937744494291836928,2017-12-04T18:04:44.000Z,"Vestibular 2017/2018: mudanças no processo de validação de autodeclarações tiveram efeitos positivos, avaliam participantes https://t.co/0VqnighcAd",937744494291836928,23978439,1,0,0,0,
937729203532894208,2017-12-04T17:03:58.000Z,Doutorando da UFPR lança livro sobre princípio da afetividade no Direito da Família https://t.co/KeYfBMjwfv,937729203532894208,23978439,0,0,4,0,
937729004982939650,2017-12-04T17:03:11.000Z,UFPR e Universidade de Lisboa discutem formação de aliança https://t.co/eniycjz0l3,937729004982939650,23978439,1,0,6,0,
937720664538173441,2017-12-04T16:30:03.000Z,Curso de Odontologia celebra 105 anos https://t.co/tCMDTKpPxC,937720664538173441,23978439,0,0,1,0,
936689435881693185,2017-12-01T20:12:19.000Z,"Léo, comunique a Pró-reitoria de Administração no número 99176-1341 https://t.co/5BDZZ24KKw",936689435881693185,23978439,0,1,3,0,
936686844921737216,2017-12-01T20:02:01.000Z,UFPR e Universidade de Lisboa discutem formação de aliança https://t.co/eniycjz0l3,936686844921737216,23978439,0,1,5,0,
936652491697152000,2017-12-01T17:45:30.000Z,Mestranda de Design se destaca em revista científica com artigo sobre mapas geográficos táteis https://t.co/9XC1zSdivn,936652491697152000,23978439,0,0,4,0,
936619416128839681,2017-12-01T15:34:05.000Z,Ex-aluna da UFPR ganha prêmio por pesquisa pioneira em impressão 3D de modelos de pele de animais https://t.co/gFwRyE5mAO,936619416128839681,23978439,2,0,12,1,
936294309309100033,2017-11-30T18:02:13.000Z,"@anactedesco Vai sair viva, sim =)",936289751287648256,23978439,0,1,5,0,985291674
936281988494917632,2017-11-30T17:13:15.000Z,Projeto que ensina língua portuguesa para refugiados e migrantes é selecionado em edital nacional de financiamento https://t.co/tTyIGFzU5x,936281988494917632,23978439,5,1,35,0,
936280894888869888,2017-11-30T17:08:55.000Z,Estudantes da UFPR são premiados em concurso para jovens cineastas https://t.co/vSRGcOIUHY,936280894888869888,23978439,0,0,3,0,
936275712847302659,2017-11-30T16:48:19.000Z,UFPR instala novos paraciclos para comunidade universitária https://t.co/RlG8nCA96v,936275712847302659,23978439,1,0,2,0,
936275071106191360,2017-11-30T16:45:46.000Z,Publicação mostra importância das universidades federais para a sociedade brasileira e impacto dos cortes orçamentários https://t.co/5HujYwue2G,936275071106191360,23978439,2,0,5,0,
935908064632373248,2017-11-29T16:27:25.000Z,"Criação da Superintendência de Inclusão, Políticas Afirmativas e Diversidade coloca UFPR na vanguarda da defesa da cidadania e direitos humanos https://t.co/nnfnQz35mb",935908064632373248,23978439,2,0,2,1,
935592849390948352,2017-11-28T19:34:52.000Z,"Concerto no dia 1° celebra 80 anos da Faculdade de Filosofia, Ciências e Letras do Paraná https://t.co/PSRfIWNtcb",935592849390948352,23978439,1,0,5,0,
935571625847742465,2017-11-28T18:10:32.000Z,Prorrogado até o dia 30 o prazo para técnicos e docentes avaliarem o Sistema Eletrônico de Informação https://t.co/1fqkO5Iauo,935571625847742465,23978439,0,0,1,0,
935567102429286401,2017-11-28T17:52:33.000Z,"Nas oficinas da PRAE, alunos ajudam outros estudantes a superar dificuldades em Exatas https://t.co/C69lVS88dG",935567102429286401,23978439,1,0,1,0,
935546834499588097,2017-11-28T16:32:01.000Z,As definições de ansiedade foram atualizadas https://t.co/JMTC57Tncd,935546834499588097,23978439,23,2,79,13,
935332781508481031,2017-11-28T02:21:27.000Z,"@JvTaborda O processo seletivo do curso de matemática tem 3 fases, não apenas 2 como os demais  https://t.co/YbsJNv8c1H",935322098872016896,23978439,1,2,3,0,345022329
935239742291107840,2017-11-27T20:11:45.000Z,"UFPR registra 6,32% de faltantes no 2º dia da 2ª fase do Vestibular 2017/1018 https://t.co/HVS5htdnBG",935239742291107840,23978439,0,2,9,0,
935226115899224065,2017-11-27T19:17:36.000Z,Abertas as inscrições para os programas de monitoria 2018 https://t.co/WRqGN8K6TN,935226115899224065,23978439,1,0,2,0,
935213050445094912,2017-11-27T18:25:41.000Z,UFPR está entre as 10 universidades mais empreendedoras do País https://t.co/rtg9Fs1jFk,935213050445094912,23978439,4,1,15,0,
935203358910107650,2017-11-27T17:47:10.000Z,Téssera Companhia de Dança apresenta “Aquela que é” de quarta a domingo https://t.co/SDuGuNuwqJ,935203358910107650,23978439,0,0,3,0,
935198114088091649,2017-11-27T17:26:20.000Z,"Aos 77 anos, matemático Jacob Palis Jr. recebe único título de doutor honoris causa concedido pela UFPR em 2017 https://t.co/nWmAqasT7Z",935198114088091649,23978439,2,0,5,0,
935185171502043136,2017-11-27T16:34:54.000Z,Divulgado calendário acadêmico para 2018 https://t.co/NRnTij95UH,935185171502043136,23978439,3,0,5,0,
934880893549891586,2017-11-26T20:25:48.000Z,"Primeiro dia da 2ª fase do Vestibular 2017/1018  da UFPR registrou 5,43% % de desistentes, de acordo com o NC https://t.co/2gaWxrGB2w",934880893549891586,23978439,1,1,15,0,
934766685592215553,2017-11-26T12:51:59.000Z,@gabtomazi Boa UFPR,934759764504047616,23978439,0,1,17,0,83892558
934765814066155520,2017-11-26T12:48:31.000Z,Excelente 2a fase pra todo mundo! Falta pouco pra realização do seu grande sonho! #VemSerUFPR https://t.co/KjdZvtq5ks,934765814066155520,23978439,19,3,88,7,
934137308856700928,2017-11-24T19:11:04.000Z,UFPR estabelece parceria com Universidade de Shinshu no Japão https://t.co/rFYKjsNYUg,934137308856700928,23978439,1,0,13,0,
934136029572935681,2017-11-24T19:05:59.000Z,Encontro do Pacto Universitário de Educação promove debate sobre direitos humanos nas instituições de ensino https://t.co/DmYxTAIw2H,934136029572935681,23978439,1,0,6,0,
934118732275900417,2017-11-24T17:57:15.000Z,"@indeanu Não, já fizeram ontem rsrs",934011059979149319,23978439,0,0,3,0,388462132
934115470705246210,2017-11-24T17:44:17.000Z,Sistema e-Mídia leva informação e serviço para a comunidade nos restaurantes universitários https://t.co/W2MsaOiLJq,934115470705246210,23978439,1,0,2,0,
933780857000734721,2017-11-23T19:34:39.000Z,UFPR promove 2ª fase do Vestibular 2017/1018 nos dias 26 e 27 https://t.co/CsWAqBTy8z,933780857000734721,23978439,1,0,3,0,
933778838160658434,2017-11-23T19:26:38.000Z,Pibid UFPR impacta 5 mil acadêmicos e professores em oito anos; ex-bolsistas já retornam ao programa como professores supervisores https://t.co/ckFoMZw3sp,933778838160658434,23978439,1,0,8,0,
933775532369604608,2017-11-23T19:13:30.000Z,UFPR Pensando o Brasil: pesquisadoras debatem como a violência de gênero pode ser combatida nas universidades https://t.co/Z9PoiIDLNe,933775532369604608,23978439,2,0,5,0,
933760711385329665,2017-11-23T18:14:36.000Z,Prazo para submissão de propostas para programas e projetos de extensão termina dia 30 https://t.co/Js4UrEgb6C,933760711385329665,23978439,1,0,0,0,
933457870980567046,2017-11-22T22:11:13.000Z,Núcleo de Concursos da UFPR divulga ensalamento para a segunda fase do Vestibular 2017/1018 https://t.co/Dzi5d8mHUl,933457870980567046,23978439,3,4,12,0,
933416263099080706,2017-11-22T19:25:53.000Z,Professor da UFPR conquista duas medalhas no Campeonato Brasileiro Veterano de Esgrima https://t.co/HPfX8MpCPJ,933416263099080706,23978439,0,0,5,0,
933392724342034432,2017-11-22T17:52:21.000Z,UFPR mantém plataforma de dados on-line para pesquisas sobre educação https://t.co/KkPMf4s1UQ,933392724342034432,23978439,1,0,1,0,
933067181612584961,2017-11-21T20:18:46.000Z,UFPR e Universidade de Potsdam promovem simpósio para lembrar 50 anos da morte de Guimarães Rosa https://t.co/Lfnsyhvjjq,933067181612584961,23978439,1,0,7,0,
933055416224960512,2017-11-21T19:32:01.000Z,Crianças recebem óculos após mutirão da visão do Complexo Hospital de Clínicas https://t.co/QXGuol0SCy,933055416224960512,23978439,1,0,0,0,
933052483504570368,2017-11-21T19:20:22.000Z,UFPR Pensando o Brasil: violência de gênero será tema de debate nesta quarta-feira https://t.co/AKcuZbeicr,933052483504570368,23978439,1,0,3,0,
933038752968200197,2017-11-21T18:25:48.000Z,CAPA promove mesa redonda para desmistificar publicações acadêmicas https://t.co/ku8DSzFlIw,933038752968200197,23978439,0,0,3,0,
933031928864952323,2017-11-21T17:58:41.000Z,Crise provocada por cortes  no orçamento das universidades federais é debatida na Câmara dos Deputados https://t.co/CClEf0jD2Q,933031928864952323,23978439,3,0,10,0,
933010958187974657,2017-11-21T16:35:21.000Z,UFPR está entre as primeiras universidades do país a usar simuladores virtuais no ensino e aprendizagem da anatomia https://t.co/if1k7mD6kA,933010958187974657,23978439,2,0,5,0,
932697405136556032,2017-11-20T19:49:24.000Z,Pacto universitário sobre Direitos Humanos completa um ano com programação na UFPR https://t.co/LbM1efqPU6,932697405136556032,23978439,0,0,4,0,
932697341542522880,2017-11-20T19:49:09.000Z,≠UFPR105anos – Minha história com a UFPR: José Landi de Souza Mello https://t.co/JftFNe85cU,932697341542522880,23978439,1,0,1,1,
932689119855116298,2017-11-20T19:16:29.000Z,UFPR Fórmula lança novo carro para competição nacional https://t.co/sd82EOYDzR,932689119855116298,23978439,2,0,3,1,
932677045464829953,2017-11-20T18:28:30.000Z,Programa Nacional do Livro Didático recebe inscrições de avaliadores até dia 27; professores da UFPR comentam as novas regras https://t.co/5YXLnMYzBc,932677045464829953,23978439,2,0,2,0,
932672281872084992,2017-11-20T18:09:34.000Z,Procuradora da UFPR recebe homenagem “Personalidade Afro-Paranaense” https://t.co/Ft55ylEzck,932672281872084992,23978439,1,0,1,0,
932672066574340096,2017-11-20T18:08:43.000Z,"A UFPR defende a igualdade de oportunidades a todos e todas!
Entre 2014 e 2017 foram matriculados 7784 estudantes aprovados pelo sistema de cotas raciais. #DiaDaConscienciaNegra https://t.co/x3D4zioBSi",932672066574340096,23978439,3,1,23,1,
932652197652910090,2017-11-20T16:49:46.000Z,Pesquisa aponta UFPR como segunda universidade do Brasil em depósitos de patentes ligadas a tecnologias verdes https://t.co/1BwWDfrwFw,932652197652910090,23978439,4,0,9,0,
931609774415863810,2017-11-17T19:47:33.000Z,@raayssx 😍,931569276422639616,23978439,1,0,1,0,182517314
931607420392103936,2017-11-17T19:38:12.000Z,Grupo de Pesquisa do Departamento de Informática é premiado na Tunísia por iniciativa de transparência pública https://t.co/OVHJ9yRV9x,931607420392103936,23978439,0,0,4,0,
931606377469898752,2017-11-17T19:34:03.000Z,@raayssx Não! pfv!,931569276422639616,23978439,1,1,1,0,182517314
931598079916199936,2017-11-17T19:01:05.000Z,@Cristiano_Barba 😍😍😍😍😍😍😍,931593781232664577,23978439,0,0,0,0,115251792
931597513584533504,2017-11-17T18:58:50.000Z,@Cristiano_Barba Divulgamos!! Olha lá no facebook :),931593781232664577,23978439,0,1,0,0,115251792
931593781232664577,2017-11-17T18:44:00.000Z,Alunos de Direito da UFPR oferecem aulas gratuitas para aprovados na primeira fase do vestibular https://t.co/JwVfxmrG64,931593781232664577,23978439,14,3,23,2,
931579440269877249,2017-11-17T17:47:01.000Z,Centro de Estudos do Mar participa de projeto nacional que monitora fauna marinha e já atendeu 4.500 animais encalhados https://t.co/pg86X8wGrC,931579440269877249,23978439,2,0,6,0,
931569146504019973,2017-11-17T17:06:06.000Z,UFPR Pensando o Brasil: violência de gênero será tema de debate no dia 22 https://t.co/AKcuZbeicr,931569146504019973,23978439,1,0,4,0,
931566223636221952,2017-11-17T16:54:30.000Z,Grupo de MPB da UFPR apresenta espetáculo que comemora os 50 anos da Tropicália https://t.co/W1YxXIjsip,931566223636221952,23978439,0,0,3,0,
931564459826573312,2017-11-17T16:47:29.000Z,Abertas as inscrições para o 10º Curso de Verão em Farmacologia https://t.co/kil8vIJ0be,931564459826573312,23978439,0,0,1,0,
931549640884879366,2017-11-17T15:48:36.000Z,UFPR recebe Gaudêncio Fidelis em debate sobre a Judicialização da Arte https://t.co/sA0SKFU4uj,931549640884879366,23978439,1,0,4,0,
930475304673529856,2017-11-14T16:39:34.000Z,UFPR divulga lista de aprovados para segunda fase do Vestibular 2017/2018; prova discursiva será no dia 26 https://t.co/5T5JTlZVS0,930475304673529856,23978439,12,4,54,4,
930153043433279488,2017-11-13T19:19:01.000Z,Vestibular 2017/2018: lista de convocados para a 2ª fase será divulgada nesta terça (14) a partir das 14 horas https://t.co/orflsKo9nZ,930153043433279488,23978439,24,11,67,23,
930147964114423808,2017-11-13T18:58:50.000Z,UFPR oferece 12 mil mudas de araucária https://t.co/ohgM9Rdeb4,930147964114423808,23978439,0,0,2,0,
930146558468816896,2017-11-13T18:53:15.000Z,Jornada de Matemática premia trabalhos em seis áreas https://t.co/yLqk0gpnjg,930146558468816896,23978439,0,0,4,0,
930146420275007490,2017-11-13T18:52:42.000Z,UFPR lança Manual de Compras atualizado para dar mais segurança e agilidade aos processos https://t.co/0WzyvNANpY,930146420275007490,23978439,0,0,2,0,
930128517429432321,2017-11-13T17:41:34.000Z,Ciclo de palestras e exposição celebram o Mês da Consciência Negra na UFPR https://t.co/w5THXS51MV,930128517429432321,23978439,6,0,1,0,
928687070750617601,2017-11-09T18:13:46.000Z,Marcha pela Ciência no Brasil acontece neste sábado nas escadarias do Prédio Histórico da UFPR https://t.co/pNMYt8ulDL,928687070750617601,23978439,3,0,1,0,
928660762180177920,2017-11-09T16:29:14.000Z,UFPR sedia simpósio internacional sobre exame que atesta proficiência em Língua Portuguesa https://t.co/G9zX38N7Q1,928660762180177920,23978439,0,0,6,0,
928658963058642950,2017-11-09T16:22:05.000Z,Estudantes têm até dia 30 de novembro para avaliar a UFPR https://t.co/2YvNDXn3jd,928658963058642950,23978439,4,0,11,0,
928344449998114818,2017-11-08T19:32:19.000Z,Pós-Graduação em Química oferta disciplina com renomado pesquisador francês https://t.co/rBN2X5lH01,928344449998114818,23978439,1,0,4,0,
928320392250494976,2017-11-08T17:56:43.000Z,"Professor da Universidade de Shinshu, no Japão, ministra palestra na UFPR – 24 de novembro https://t.co/c8KgcOXRKL",928320392250494976,23978439,2,0,2,0,
928314885519355904,2017-11-08T17:34:50.000Z,UFPR recebe inscrições para o concurso público da Prefeitura de Araucária até o dia 13/11 https://t.co/K3QCrtKrsU,928314885519355904,23978439,0,0,2,0,
927991862870364160,2017-11-07T20:11:16.000Z,"@melissauro Ele está para adoção, @melissauro ?",927707689530089478,23978439,0,1,0,0,454276119
927985460344913924,2017-11-07T19:45:49.000Z,@melissauro que amor 😍. Obrigada!,927707689530089478,23978439,0,0,0,0,454276119
927983205092876288,2017-11-07T19:36:51.000Z,@melissauro Isso! Pode mandar por inbox no facebook da UFPR =),927707689530089478,23978439,0,0,0,0,454276119
927982081476628480,2017-11-07T19:32:23.000Z,@melissauro Que fofura! Tem alguma foto do leandro?,927707689530089478,23978439,0,1,0,0,454276119
927981306478252033,2017-11-07T19:29:19.000Z,@melissauro E qual o nome do cãozinho?,927707689530089478,23978439,0,1,0,0,454276119
927979501572821004,2017-11-07T19:22:08.000Z,@melissauro Em qual campus? =),927707689530089478,23978439,0,1,1,0,454276119
927978179956002816,2017-11-07T19:16:53.000Z,Engenheiro mecânico egresso da UFPR lança obra sobre estudos ferroviários https://t.co/i2wlZHjnBH,927978179956002816,23978439,1,0,6,0,
927971611071873025,2017-11-07T18:50:47.000Z,Projeto que oferece apoio emocional para estudantes da UFPR passa a atender no Setor de Ciências Biológicas https://t.co/LfvM7boB5x,927971611071873025,23978439,5,0,7,0,
927955851620573185,2017-11-07T17:48:10.000Z,Projeto da UFPR proporciona acesso a documentos e informações sobre a Reforma Luterana https://t.co/TX6hrb9ltC,927955851620573185,23978439,2,0,5,0,
927884052094423040,2017-11-07T13:02:51.000Z,Almoço será servido com atraso nos RUs Botânico e Agrárias nesta terça-feira (7) https://t.co/BQBkh0QiWX,927884052094423040,23978439,1,0,4,0,
927640444468686848,2017-11-06T20:54:51.000Z,UFPR oferece 344 vagas para graduados que buscam nova habilitação e ex-alunos https://t.co/0H1sZ408tR,927640444468686848,23978439,4,1,8,0,
927637004409503744,2017-11-06T20:41:11.000Z,@itsbuccini &lt;3,927636622316855297,23978439,1,0,3,0,3378906262
927636241490808833,2017-11-06T20:38:09.000Z,Novo Sistema de Gestão para a Pós-graduação garante uma UFPR mais transparente para a sociedade https://t.co/Ycmqj1mWTS,927636241490808833,23978439,1,0,3,0,
926523839340797952,2017-11-03T18:57:51.000Z,UFPR divulga relação definitiva de candidatos cotistas que tiveram autodeclaração validada https://t.co/dP0qi082iR,926523839340797952,23978439,2,0,6,0,
926523686013820928,2017-11-03T18:57:15.000Z,Novo Plano de Desenvolvimento Institucional traça as diretrizes da UFPR para os próximos anos https://t.co/Qay11bdzNT,926523686013820928,23978439,1,0,9,0,
